@relation house_data

@attribute sizeMeters numeric real
@attribute furnished {yes, no}
@attribute hasLift {yes, no}
@attribute ownerType {individual, estate}
@attribute legalized {me_hipoteke, pa_hipoteke}
@attribute buildingyear numeric
@attribute city {1AliDemi_TreguElektrik, 1Poligrafiku_Autotraktoret_Shkoze, 10Qender–Posta_LidhjaShkrimtareve,10Rr.Durresit_Prokuroria,11Instituti_Kamez_Paskuqan,11Laprake_Spitaliushtarak_Dogana,2Pazariiri_9katshet_Barrikada,2Piramida_ETC_TVSH_Stadiumi,2QytetiStudenti_Sauk,2Rr.eElbasanit_ShkollaBaletit,2TEG_Lunder_Farke_MjullBathore,3Fresku_Linze_Dajt,3Ministriaejashtme_Brryli,3Xhamlliku_Oxhaku_Profarma,4Kinostudio_Porcelan,4Spitali_Allias_Tufine,5Blloku,5KomunaParisit_KristalCenter,5Liqeni_Rr.Kosovareve_PetroNini,5Liqenithate_KopshtiBotanik,5Selite_KodraeDiellit,5StadiumiDinamo_SheshiWillson,5VasilShanto_BllokuVilaveSelite,6Astir_Unazaere_TeodorKeko,6Kombinat_Vaqarr_Ndroq,6PallatimeShigjeta_Delijorgji,6Yzberisht_MistoMame,7BllokuAmbasadave_Inxh.Ndertimit,7Ekspozita_GjykataRrethit,7FushaAviacionit,7MyslymShyri_DrejtoriaPolicise,7Parku_Globe_FabrikaBukes,7Rr.eKavajes_21Dhjetori,8ConcordCenter_5Maji,8Medreseja_TreguIndustrial,8Rr.Bardhyl_SiriKodra_RizaCerova,8Selvia_Rr.eDibres_Gj.Partizani,9DonBosko_JordanMisja,9Qender,9Rr.Fortuzi_MinePeza,9StacioniTrenit_ZoguiZi}
@attribute type {one_plus_one, two_plus_one}
@attribute price numeric


@data
130,no,yes,estate,me_hipoteke,2021,1AliDemi_TreguElektrik,two_plus_one,117000
78,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,one_plus_one,124800
109,no,yes,estate,me_hipoteke,2021,9Qender,two_plus_one,151510
129,no,yes,estate,me_hipoteke,2021,1AliDemi_TreguElektrik,two_plus_one,116100
60,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,one_plus_one,60000
108,no,yes,estate,me_hipoteke,2021,5KomunaParisit_KristalCenter,two_plus_one,130000
86,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,two_plus_one,98000
105,no,yes,estate,me_hipoteke,2021,8Rr.Bardhyl_SiriKodra_RizaCerova,two_plus_one,77000
120,no,yes,estate,me_hipoteke,2021,9Rr.Fortuzi_MinePeza,two_plus_one,115000
108,no,yes,estate,me_hipoteke,2021,5KomunaParisit_KristalCenter,two_plus_one,130000
69,no,yes,estate,me_hipoteke,2021,3Xhamlliku_Oxhaku_Profarma,one_plus_one,53000
69,no,yes,estate,me_hipoteke,2021,9Qender,one_plus_one,95910
100,no,yes,estate,me_hipoteke,2021,1AliDemi_TreguElektrik,two_plus_one,90000
123,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,196800
106,no,yes,estate,me_hipoteke,2021,9Qender,two_plus_one,147340
91,no,yes,estate,me_hipoteke,2021,11Laprake_Spitaliushtarak_Dogana,two_plus_one,72000
80,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,two_plus_one,54000
64,no,yes,estate,me_hipoteke,2021,8Medreseja_TreguIndustrial,two_plus_one,66000
103,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,65000
73,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,one_plus_one,48000
67,no,yes,estate,me_hipoteke,2021,8Selvia_Rr.eDibres_Gj.Partizani,one_plus_one,55000
56,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,one_plus_one,44000
115,no,yes,estate,me_hipoteke,2021,5Blloku,two_plus_one,169000
87,no,yes,estate,me_hipoteke,2021,9DonBosko_JordanMisja,two_plus_one,62000
69,no,yes,estate,me_hipoteke,2021,3Xhamlliku_Oxhaku_Profarma,two_plus_one,49000
86,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,two_plus_one,60000
62,no,yes,estate,me_hipoteke,2021,3Xhamlliku_Oxhaku_Profarma,one_plus_one,53000
99,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,73000
66,no,yes,estate,me_hipoteke,2021,7FushaAviacionit,one_plus_one,68000
99,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,73000
58,no,yes,estate,me_hipoteke,2021,9StacioniTrenit_ZoguiZi,one_plus_one,58000
64,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,one_plus_one,57600
56,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,one_plus_one,72000
83,no,yes,estate,me_hipoteke,2021,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,105000
117,no,yes,estate,me_hipoteke,2021,9StacioniTrenit_ZoguiZi,two_plus_one,110000
96,no,yes,estate,me_hipoteke,2021,7FushaAviacionit,two_plus_one,82000
107,no,yes,estate,me_hipoteke,2021,3Xhamlliku_Oxhaku_Profarma,two_plus_one,95000
75,no,yes,estate,me_hipoteke,2021,7FushaAviacionit,one_plus_one,57700
115,no,yes,estate,me_hipoteke,2021,7FushaAviacionit,two_plus_one,88000
87,no,yes,estate,me_hipoteke,2021,2Rr.eElbasanit_ShkollaBaletit,one_plus_one,110000
60,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,one_plus_one,47000
91,no,yes,estate,me_hipoteke,2021,9DonBosko_JordanMisja,one_plus_one,80600
0,no,yes,estate,me_hipoteke,2021,11Laprake_Spitaliushtarak_Dogana,two_plus_one,66000
94,no,yes,estate,me_hipoteke,2021,5KomunaParisit_KristalCenter,one_plus_one,70000
90,no,yes,estate,me_hipoteke,2021,2Rr.eElbasanit_ShkollaBaletit,one_plus_one,55000
125,no,yes,estate,me_hipoteke,2021,10Rr.Durresit_Prokuroria,two_plus_one,100000
46,no,yes,estate,me_hipoteke,2021,2Pazariiri_9katshet_Barrikada,one_plus_one,67000
95,no,yes,estate,me_hipoteke,2021,9Qender,two_plus_one,130000
107,no,yes,estate,me_hipoteke,2021,5KomunaParisit_KristalCenter,two_plus_one,159900
109,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,59950
110,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,60830
94,no,yes,estate,me_hipoteke,2021,11Laprake_Spitaliushtarak_Dogana,two_plus_one,76000
92,no,yes,estate,me_hipoteke,2021,4Spitali_Allias_Tufine,two_plus_one,71000
60,no,yes,estate,me_hipoteke,2021,8Rr.Bardhyl_SiriKodra_RizaCerova,one_plus_one,50000
102,no,yes,estate,me_hipoteke,2021,11Laprake_Spitaliushtarak_Dogana,two_plus_one,130000
113,no,yes,estate,me_hipoteke,2021,11Laprake_Spitaliushtarak_Dogana,two_plus_one,82500
91,no,yes,estate,me_hipoteke,2021,9Rr.Fortuzi_MinePeza,two_plus_one,78000
128,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,187500
58,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,one_plus_one,57000
62,no,yes,estate,me_hipoteke,2021,5VasilShanto_BllokuVilaveSelite,one_plus_one,81000
40,no,yes,estate,me_hipoteke,2021,1AliDemi_TreguElektrik,one_plus_one,36000
82,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,55000
58,no,yes,estate,me_hipoteke,2021,11Instituti_Kamez_Paskuqan,one_plus_one,32500
79,no,yes,estate,me_hipoteke,2021,3Ministriaejashtme_Brryli,two_plus_one,63800
92,no,yes,estate,me_hipoteke,2021,6PallatimeShigjeta_Delijorgji,one_plus_one,95000
90,no,yes,estate,me_hipoteke,2021,8Selvia_Rr.eDibres_Gj.Partizani,two_plus_one,91000
96,no,yes,estate,me_hipoteke,2021,5KomunaParisit_KristalCenter,two_plus_one,100000
108,no,yes,estate,me_hipoteke,2021,9StacioniTrenit_ZoguiZi,two_plus_one,118800
119,no,yes,estate,me_hipoteke,2021,7FushaAviacionit,two_plus_one,97580
119,no,yes,estate,me_hipoteke,2021,7FushaAviacionit,two_plus_one,97000
73,no,yes,estate,me_hipoteke,2021,10Rr.Durresit_Prokuroria,two_plus_one,98000
125,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,two_plus_one,87500
112,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,two_plus_one,95200
98,no,yes,estate,me_hipoteke,2021,9StacioniTrenit_ZoguiZi,two_plus_one,105000
116,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,two_plus_one,78000
97,no,yes,estate,me_hipoteke,2021,8Selvia_Rr.eDibres_Gj.Partizani,two_plus_one,87800
114,no,yes,estate,me_hipoteke,2021,7Ekspozita_GjykataRrethit,two_plus_one,184000
107,no,yes,estate,me_hipoteke,2021,11Laprake_Spitaliushtarak_Dogana,two_plus_one,75000
105,no,yes,estate,me_hipoteke,2021,5Blloku,two_plus_one,189000
65,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,one_plus_one,78000
75,no,yes,estate,me_hipoteke,2021,2Pazariiri_9katshet_Barrikada,two_plus_one,75000
72,no,yes,estate,me_hipoteke,2021,7MyslymShyri_DrejtoriaPolicise,two_plus_one,80000
60,no,yes,estate,me_hipoteke,2021,9DonBosko_JordanMisja,one_plus_one,66000
70,no,yes,estate,me_hipoteke,2021,8ConcordCenter_5Maji,two_plus_one,57000
60,no,yes,estate,me_hipoteke,2021,9DonBosko_JordanMisja,one_plus_one,48000
95,no,yes,estate,me_hipoteke,2021,9StacioniTrenit_ZoguiZi,two_plus_one,100000
79,no,yes,estate,me_hipoteke,2021,10Qender–Posta_LidhjaShkrimtareve,one_plus_one,105000
115,no,yes,estate,me_hipoteke,2021,5Blloku,two_plus_one,240000
102,no,yes,estate,me_hipoteke,2021,9DonBosko_JordanMisja,two_plus_one,123000
109,no,yes,estate,me_hipoteke,2021,5KomunaParisit_KristalCenter,two_plus_one,115000
121,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,two_plus_one,145560
75,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,one_plus_one,89640
77,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,one_plus_one,69000
110,no,yes,estate,me_hipoteke,2021,7Parku_Globe_FabrikaBukes,two_plus_one,125000
105,no,yes,estate,me_hipoteke,2021,9DonBosko_JordanMisja,two_plus_one,99560
78,no,yes,estate,me_hipoteke,2021,9Rr.Fortuzi_MinePeza,one_plus_one,70000
100,no,yes,estate,me_hipoteke,2021,7Parku_Globe_FabrikaBukes,two_plus_one,110000
118,no,yes,estate,me_hipoteke,2021,7Parku_Globe_FabrikaBukes,two_plus_one,102000
70,no,yes,estate,me_hipoteke,2021,8ConcordCenter_5Maji,two_plus_one,59000
115,no,yes,estate,me_hipoteke,2021,9StacioniTrenit_ZoguiZi,two_plus_one,122000
97,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,two_plus_one,62000
60,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,one_plus_one,35000
110,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,65000
129,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,65000
110,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,63000
84,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,one_plus_one,43000
60,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,one_plus_one,33000
110,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,65000
129,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,65000
60,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,one_plus_one,35000
58,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,two_plus_one,38000
65,no,yes,estate,me_hipoteke,2021,1AliDemi_TreguElektrik,one_plus_one,48000
89,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,one_plus_one,60000
114,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,two_plus_one,100000
110,no,yes,estate,me_hipoteke,2021,5Selite_KodraeDiellit,one_plus_one,150000
71,no,yes,estate,me_hipoteke,2021,1AliDemi_TreguElektrik,one_plus_one,51500
67,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,one_plus_one,38000
60,no,yes,estate,me_hipoteke,2021,8Rr.Bardhyl_SiriKodra_RizaCerova,one_plus_one,55000
102,no,yes,estate,me_hipoteke,2021,9StacioniTrenit_ZoguiZi,two_plus_one,102000
106,no,yes,estate,me_hipoteke,2021,5StadiumiDinamo_SheshiWillson,two_plus_one,115000
84,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,two_plus_one,65000
105,no,yes,estate,me_hipoteke,2021,3Ministriaejashtme_Brryli,two_plus_one,147000
98,no,yes,estate,me_hipoteke,2021,9StacioniTrenit_ZoguiZi,two_plus_one,102000
64,no,yes,estate,me_hipoteke,2021,9DonBosko_JordanMisja,one_plus_one,58000
104,no,yes,estate,me_hipoteke,2021,9DonBosko_JordanMisja,two_plus_one,94000
90,no,yes,estate,me_hipoteke,2021,9DonBosko_JordanMisja,two_plus_one,81000
98,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,two_plus_one,178000
91,no,yes,estate,me_hipoteke,2021,9DonBosko_JordanMisja,one_plus_one,80860
121,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,two_plus_one,140000
95,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,two_plus_one,93000
125,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,two_plus_one,160000
100,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,two_plus_one,65000
94,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,110000
107,no,yes,estate,me_hipoteke,2021,4Spitali_Allias_Tufine,two_plus_one,85000
54,no,yes,estate,me_hipoteke,2021,3Xhamlliku_Oxhaku_Profarma,one_plus_one,56000
104,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,one_plus_one,60000
98,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,67000
80,no,yes,estate,me_hipoteke,2021,5Selite_KodraeDiellit,one_plus_one,71600
77,no,yes,estate,me_hipoteke,2021,5Liqeni_Rr.Kosovareve_PetroNini,one_plus_one,127380
84,no,yes,estate,me_hipoteke,2021,6PallatimeShigjeta_Delijorgji,two_plus_one,55000
103,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,126000
57,no,yes,estate,me_hipoteke,2021,3Ministriaejashtme_Brryli,one_plus_one,60000
69,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,one_plus_one,82000
136,no,yes,estate,me_hipoteke,2021,6PallatimeShigjeta_Delijorgji,two_plus_one,129900
134,no,yes,estate,me_hipoteke,2021,6PallatimeShigjeta_Delijorgji,two_plus_one,127600
73,no,yes,estate,me_hipoteke,2021,6PallatimeShigjeta_Delijorgji,one_plus_one,72900
132,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,141800
62,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,one_plus_one,62000
90,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,113400
110,no,yes,estate,me_hipoteke,2021,5Selite_KodraeDiellit,two_plus_one,110000
87,no,yes,estate,me_hipoteke,2021,11Laprake_Spitaliushtarak_Dogana,two_plus_one,75000
75,no,yes,estate,me_hipoteke,2021,10Rr.Durresit_Prokuroria,two_plus_one,105000
78,no,yes,estate,me_hipoteke,2021,8Medreseja_TreguIndustrial,two_plus_one,78000
57,no,yes,estate,me_hipoteke,2021,5Selite_KodraeDiellit,one_plus_one,60000
109,no,yes,estate,me_hipoteke,2021,5Selite_KodraeDiellit,two_plus_one,92700
109,no,yes,estate,me_hipoteke,2021,5KomunaParisit_KristalCenter,two_plus_one,115000
85,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,one_plus_one,52000
86,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,two_plus_one,88000
105,no,yes,estate,me_hipoteke,2021,3Xhamlliku_Oxhaku_Profarma,two_plus_one,92000
148,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,215000
115,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,125000
82,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,49500
59,no,yes,estate,me_hipoteke,2021,9Qender,one_plus_one,82010
127,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,203200
111,no,yes,estate,me_hipoteke,2021,1AliDemi_TreguElektrik,one_plus_one,140000
88,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,one_plus_one,60000
188,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,105000
142,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,two_plus_one,78000
68,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,one_plus_one,51000
67,no,yes,estate,me_hipoteke,2021,1AliDemi_TreguElektrik,one_plus_one,48000
118,no,yes,estate,me_hipoteke,2021,8Medreseja_TreguIndustrial,two_plus_one,120000
70,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,one_plus_one,40000
73,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,one_plus_one,63000
80,no,yes,estate,me_hipoteke,2021,6Kombinat_Vaqarr_Ndroq,two_plus_one,56000
117,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,153179
65,no,yes,estate,me_hipoteke,2021,5Selite_KodraeDiellit,one_plus_one,67000
67,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,one_plus_one,50000
94,no,yes,estate,me_hipoteke,2021,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,110000
95,no,yes,estate,me_hipoteke,2021,5Selite_KodraeDiellit,two_plus_one,97000
107,no,yes,estate,me_hipoteke,2021,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,127000
66,no,yes,estate,me_hipoteke,2021,10Qender–Posta_LidhjaShkrimtareve,one_plus_one,83000
90,no,yes,estate,me_hipoteke,2021,5KomunaParisit_KristalCenter,two_plus_one,125000
118,no,yes,estate,me_hipoteke,2021,3Ministriaejashtme_Brryli,two_plus_one,106200
104,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,95000
108,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,125000
65,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,one_plus_one,75000
73,no,yes,estate,me_hipoteke,2021,9DonBosko_JordanMisja,one_plus_one,58000
117,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,120000
75,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,one_plus_one,75000
107,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,two_plus_one,85500
105,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,two_plus_one,100000
63,no,yes,estate,me_hipoteke,2021,11Laprake_Spitaliushtarak_Dogana,one_plus_one,65000
58,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,one_plus_one,50000
0,no,yes,estate,me_hipoteke,2021,3Ministriaejashtme_Brryli,one_plus_one,58000
107,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,two_plus_one,85512
95,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,two_plus_one,66500
107,no,yes,estate,me_hipoteke,2021,7FushaAviacionit,two_plus_one,95500
137,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,165000
76,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,two_plus_one,137500
60,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,one_plus_one,50000
68,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,one_plus_one,82000
116,no,yes,estate,me_hipoteke,2021,7FushaAviacionit,two_plus_one,93000
108,no,yes,estate,me_hipoteke,2021,1AliDemi_TreguElektrik,two_plus_one,129600
64,no,yes,estate,me_hipoteke,2021,1AliDemi_TreguElektrik,one_plus_one,77520
117,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,two_plus_one,77000
83,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,one_plus_one,67000
87,no,yes,estate,me_hipoteke,2021,5Blloku,two_plus_one,95000
90,no,yes,estate,me_hipoteke,2021,9StacioniTrenit_ZoguiZi,two_plus_one,135000
77,no,yes,estate,me_hipoteke,2021,5Blloku,two_plus_one,89000
85,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,one_plus_one,57000
69,no,yes,estate,me_hipoteke,2021,8Selvia_Rr.eDibres_Gj.Partizani,one_plus_one,58650
122,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,two_plus_one,186000
78,no,yes,estate,me_hipoteke,2021,8Medreseja_TreguIndustrial,two_plus_one,78000
113,no,yes,estate,me_hipoteke,2021,5KomunaParisit_KristalCenter,two_plus_one,148000
75,no,yes,estate,me_hipoteke,2021,7BllokuAmbasadave_Inxh.Ndertimit,two_plus_one,110000
90,no,yes,estate,me_hipoteke,2021,5KomunaParisit_KristalCenter,two_plus_one,135000
146,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,two_plus_one,75900
111,no,yes,estate,me_hipoteke,2021,7Ekspozita_GjykataRrethit,two_plus_one,140000
65,no,yes,estate,me_hipoteke,2021,5Selite_KodraeDiellit,one_plus_one,60000
96,no,yes,estate,me_hipoteke,2021,5KomunaParisit_KristalCenter,one_plus_one,100800
80,no,yes,estate,me_hipoteke,2021,9DonBosko_JordanMisja,two_plus_one,73000
67,no,yes,estate,me_hipoteke,2021,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,69000
118,no,yes,estate,me_hipoteke,2021,5StadiumiDinamo_SheshiWillson,two_plus_one,123000
110,no,yes,estate,me_hipoteke,2021,5KomunaParisit_KristalCenter,two_plus_one,137500
111,no,yes,estate,me_hipoteke,2021,5Blloku,two_plus_one,165000
120,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,two_plus_one,90000
112,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,50400
131,no,yes,estate,me_hipoteke,2021,5Blloku,one_plus_one,170300
125,no,yes,estate,me_hipoteke,2021,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,143750
99,no,yes,estate,me_hipoteke,2021,9StacioniTrenit_ZoguiZi,two_plus_one,66330
179,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,157520
70,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,two_plus_one,42000
104,no,yes,estate,me_hipoteke,2021,9Rr.Fortuzi_MinePeza,two_plus_one,121680
120,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,140000
104,no,yes,estate,me_hipoteke,2021,9Rr.Fortuzi_MinePeza,two_plus_one,135200
96,no,yes,estate,me_hipoteke,2021,3Xhamlliku_Oxhaku_Profarma,two_plus_one,90000
118,no,yes,estate,me_hipoteke,2021,1AliDemi_TreguElektrik,two_plus_one,100300
139,no,yes,estate,me_hipoteke,2021,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,180700
102,no,yes,estate,me_hipoteke,2021,3Ministriaejashtme_Brryli,two_plus_one,94860
91,no,yes,estate,me_hipoteke,2021,9DonBosko_JordanMisja,two_plus_one,81900
114,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,two_plus_one,85000
100,no,yes,estate,me_hipoteke,2021,1AliDemi_TreguElektrik,two_plus_one,90000
119,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,160650
127,no,yes,estate,me_hipoteke,2021,9StacioniTrenit_ZoguiZi,two_plus_one,215900
70,no,yes,estate,me_hipoteke,2021,1AliDemi_TreguElektrik,one_plus_one,62300
113,no,yes,estate,me_hipoteke,2021,8Medreseja_TreguIndustrial,two_plus_one,101700
91,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,115000
112,no,yes,estate,me_hipoteke,2021,3Fresku_Linze_Dajt,two_plus_one,67200
122,no,yes,estate,me_hipoteke,2021,3Xhamlliku_Oxhaku_Profarma,two_plus_one,109800
76,no,yes,estate,me_hipoteke,2021,1AliDemi_TreguElektrik,two_plus_one,63000
159,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,150000
110,no,yes,estate,me_hipoteke,2021,11Laprake_Spitaliushtarak_Dogana,two_plus_one,88000
66,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,one_plus_one,49500
114,no,yes,estate,me_hipoteke,2021,4Spitali_Allias_Tufine,two_plus_one,91200
68,no,yes,estate,me_hipoteke,2021,6Astir_Unazaere_TeodorKeko,one_plus_one,51500
95,no,yes,estate,me_hipoteke,2021,9DonBosko_JordanMisja,two_plus_one,85500
91,no,yes,estate,me_hipoteke,2021,9DonBosko_JordanMisja,two_plus_one,78260
77,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,one_plus_one,90000
96,no,yes,estate,me_hipoteke,2021,7FushaAviacionit,two_plus_one,86000
100,no,yes,estate,me_hipoteke,2021,9Qender,two_plus_one,115000
123,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,145140
127,no,yes,estate,me_hipoteke,2021,9StacioniTrenit_ZoguiZi,two_plus_one,209550
107,no,yes,estate,me_hipoteke,2021,2QytetiStudenti_Sauk,two_plus_one,135324
218,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,two_plus_one,85000
118,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,147500
130,no,yes,estate,me_hipoteke,2021,5Liqenithate_KopshtiBotanik,two_plus_one,153400
110,no,yes,estate,me_hipoteke,2021,9Qender,two_plus_one,88000
127,no,yes,estate,me_hipoteke,2021,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,113030
110,no,yes,estate,me_hipoteke,2021,7FushaAviacionit,two_plus_one,93500
162,no,yes,estate,me_hipoteke,2021,6Yzberisht_MistoMame,two_plus_one,100440
107,no,yes,estate,me_hipoteke,2021,7Parku_Globe_FabrikaBukes,two_plus_one,96300
67,no,yes,estate,me_hipoteke,2021,9StacioniTrenit_ZoguiZi,one_plus_one,70350
65,no,yes,estate,me_hipoteke,2021,7Rr.eKavajes_21Dhjetori,one_plus_one,78000
144,no,yes,estate,me_hipoteke,2021,8Rr.Bardhyl_SiriKodra_RizaCerova,two_plus_one,110580
129,no,yes,estate,me_hipoteke,2021,3Xhamlliku_Oxhaku_Profarma,two_plus_one,116100
